Date,Open,High,Low,Close,Adj Close,Ticker
4/6/2020,1629.10,1696.70,1625.90,1677.00,1677.00,gold
4/7/2020,1695.70,1724.40,1658.00,1664.80,1664.80,gold
4/8/2020,1669.70,1677.00,1662.50,1665.40,1665.40,gold
4/9/2020,1662.70,1736.20,1662.70,1736.20,1736.20,gold
4/13/2020,1722.00,1756.80,1710.70,1744.80,1744.80,gold
4/14/2020,1756.80,1775.00,1739.50,1756.70,1756.70,gold
4/15/2020,1739.40,1744.90,1722.70,1727.20,1727.20,gold
4/16/2020,1731.00,1750.60,1715.00,1720.40,1720.40,gold
4/17/2020,1715.70,1725.00,1684.90,1689.20,1689.20,gold
4/20/2020,1686.00,1701.60,1680.00,1701.60,1701.60,gold
4/21/2020,1697.00,1707.10,1659.90,1678.20,1678.20,gold
4/22/2020,1696.00,1728.70,1684.80,1728.70,1728.70,gold
4/23/2020,1734.00,1745.10,1733.30,1733.30,1733.30,gold
4/24/2020,1744.00,1744.00,1714.50,1723.50,1723.50,gold
4/27/2020,1731.90,1731.90,1711.90,1711.90,1711.90,gold
4/28/2020,1716.60,1716.60,1707.10,1710.50,1710.50,gold
4/29/2020,1710.00,1713.50,1702.00,1703.40,1703.40,gold
4/30/2020,1719.30,1719.30,1680.80,1684.20,1684.20,gold
5/1/2020,1686.60,1701.50,1670.50,1694.50,1694.50,gold
5/4/2020,1702.60,1709.00,1699.60,1706.90,1706.90,gold
5/5/2020,1701.50,1704.40,1697.20,1704.40,1704.40,gold
5/6/2020,1704.00,1704.00,1684.20,1684.20,1684.20,gold
5/7/2020,1686.20,1721.80,1685.60,1721.80,1721.80,gold
5/8/2020,1726.20,1728.90,1703.80,1709.90,1709.90,gold
5/11/2020,1702.30,1704.50,1690.20,1695.30,1695.30,gold
5/12/2020,1699.30,1713.10,1699.30,1704.40,1704.40,gold
5/13/2020,1702.00,1721.30,1701.90,1713.90,1713.90,gold
5/14/2020,1724.30,1743.10,1720.50,1738.10,1738.10,gold
5/15/2020,1739.70,1753.40,1739.70,1753.40,1753.40,gold
5/18/2020,1755.70,1770.50,1731.80,1731.80,1731.80,gold
5/19/2020,1744.20,1749.50,1744.20,1744.20,1744.20,gold
5/20/2020,1751.60,1752.10,1745.60,1750.60,1750.60,gold
5/21/2020,1746.80,1746.80,1720.50,1720.50,1720.50,gold
5/22/2020,1726.60,1734.60,1726.60,1734.60,1734.60,gold
5/26/2020,1726.40,1726.40,1704.80,1704.80,1704.80,gold
5/27/2020,1685.60,1710.30,1685.60,1710.30,1710.30,gold
5/28/2020,1709.30,1727.80,1705.00,1713.30,1713.30,gold
5/29/2020,1718.80,1738.30,1715.10,1736.90,1736.90,gold
6/1/2020,1740.40,1747.00,1727.10,1737.80,1737.80,gold
6/2/2020,1743.00,1745.50,1721.80,1725.20,1725.20,gold
6/3/2020,1726.30,1726.30,1684.50,1697.80,1697.80,gold
6/4/2020,1694.50,1718.90,1694.50,1718.90,1718.90,gold
6/5/2020,1711.80,1711.80,1668.60,1676.20,1676.20,gold
6/8/2020,1679.10,1699.40,1675.90,1698.30,1698.30,gold
6/9/2020,1694.60,1720.90,1692.00,1714.70,1714.70,gold
6/10/2020,1716.10,1740.80,1711.90,1713.30,1713.30,gold
6/11/2020,1737.20,1744.10,1720.00,1732.00,1732.00,gold
6/12/2020,1724.90,1743.00,1724.90,1729.30,1729.30,gold
6/15/2020,1730.00,1730.00,1703.30,1720.30,1720.30,gold
6/16/2020,1726.30,1729.60,1722.40,1729.60,1729.60,gold
6/17/2020,1714.70,1729.20,1714.70,1729.20,1729.20,gold
6/18/2020,1730.50,1734.10,1717.30,1724.80,1724.80,gold
6/19/2020,1723.70,1750.70,1723.50,1745.90,1745.90,gold
6/22/2020,1755.20,1767.60,1750.50,1756.70,1756.70,gold
6/23/2020,1755.40,1776.30,1754.20,1772.10,1772.10,gold
6/24/2020,1778.30,1783.10,1764.50,1765.80,1765.80,gold
6/25/2020,1761.70,1764.80,1759.80,1762.10,1762.10,gold
6/26/2020,1766.00,1772.50,1764.70,1772.50,1772.50,gold
6/29/2020,1779.80,1780.20,1774.30,1774.80,1774.80,gold
6/30/2020,1777.30,1793.20,1774.40,1793.00,1793.00,gold
7/1/2020,1793.60,1798.00,1765.80,1773.20,1773.20,gold
7/2/2020,1773.40,1784.00,1768.70,1784.00,1784.00,gold
7/6/2020,1788.20,1790.10,1788.20,1788.50,1788.50,gold
7/7/2020,1789.30,1804.20,1783.30,1804.20,1804.20,gold
7/8/2020,1801.50,1817.90,1801.50,1815.50,1815.50,gold
7/9/2020,1816.10,1819.80,1799.20,1799.20,1799.20,gold
7/10/2020,1805.50,1805.50,1797.70,1798.20,1798.20,gold
7/13/2020,1805.00,1811.00,1805.00,1811.00,1811.00,gold
7/14/2020,1791.00,1811.50,1791.00,1810.60,1810.60,gold
7/15/2020,1806.10,1813.50,1806.10,1811.40,1811.40,gold
7/16/2020,1810.90,1810.90,1794.30,1798.70,1798.70,gold
7/17/2020,1798.50,1810.10,1798.50,1808.30,1808.30,gold
7/20/2020,1807.00,1817.30,1807.00,1815.90,1815.90,gold
7/21/2020,1822.00,1842.40,1822.00,1842.40,1842.40,gold
7/22/2020,1858.10,1867.00,1854.70,1864.10,1864.10,gold
7/23/2020,1868.70,1890.30,1868.50,1889.10,1889.10,gold
7/24/2020,1884.30,1897.30,1884.30,1897.30,1897.30,gold
7/27/2020,1901.70,1938.00,1901.50,1931.00,1931.00,gold
7/28/2020,1931.50,1944.70,1928.60,1944.70,1944.70,gold
7/29/2020,1953.20,1953.50,1952.60,1953.50,1953.50,gold
7/30/2020,1963.40,1965.10,1930.00,1942.30,1942.30,gold
7/31/2020,1948.60,1981.10,1948.00,1962.80,1962.80,gold
8/3/2020,1984.30,1984.30,1955.50,1966.00,1966.00,gold
8/4/2020,1971.00,2016.20,1968.80,2001.20,2001.20,gold
8/5/2020,2024.00,2050.20,2011.00,2031.10,2031.10,gold
8/6/2020,2045.50,2063.00,2040.00,2051.50,2051.50,gold
8/7/2020,2040.10,2055.00,2009.60,2010.10,2010.10,gold
8/10/2020,2026.40,2043.80,2017.50,2024.40,2024.40,gold
8/11/2020,2012.40,2016.00,1904.00,1932.60,1932.60,gold
8/12/2020,1923.00,1946.60,1871.60,1934.90,1934.90,gold
8/13/2020,1921.50,1957.40,1916.90,1956.70,1956.70,gold
8/14/2020,1938.70,1947.40,1937.00,1937.00,1937.00,gold
8/17/2020,1949.60,1985.00,1949.60,1985.00,1985.00,gold
8/18/2020,2001.10,2002.80,1972.10,1999.40,1999.40,gold
8/19/2020,1980.00,1980.00,1938.70,1958.70,1958.70,gold
8/20/2020,1941.20,1948.30,1922.30,1933.80,1933.80,gold
8/21/2020,1941.00,1945.00,1908.90,1934.60,1934.60,gold
8/24/2020,1930.20,1940.00,1922.20,1927.70,1927.70,gold
8/25/2020,1927.50,1928.50,1911.80,1911.80,1911.80,gold
8/26/2020,1909.70,1950.80,1909.70,1940.70,1940.70,gold
8/27/2020,1948.90,1972.50,1921.60,1921.60,1921.60,gold
8/28/2020,1927.10,1971.30,1922.50,1964.60,1964.60,gold
8/31/2020,1970.00,1971.30,1953.30,1967.60,1967.60,gold
9/1/2020,1961.70,1986.30,1961.70,1968.20,1968.20,gold
9/2/2020,1967.30,1967.30,1934.40,1934.40,1934.40,gold
9/3/2020,1937.10,1938.80,1923.00,1927.60,1927.60,gold
9/4/2020,1927.90,1939.70,1917.70,1923.90,1923.90,gold
9/8/2020,1930.90,1937.90,1903.10,1933.00,1933.00,gold
9/9/2020,1926.90,1946.20,1924.60,1944.70,1944.70,gold
9/10/2020,1944.10,1962.70,1944.10,1954.20,1954.20,gold
9/11/2020,1944.00,1949.50,1937.80,1937.80,1937.80,gold
9/14/2020,1946.30,1953.10,1943.00,1953.10,1953.10,gold
9/15/2020,1955.80,1968.50,1955.80,1956.30,1956.30,gold
9/16/2020,1961.30,1961.40,1956.70,1960.20,1960.20,gold
9/17/2020,1939.00,1946.00,1933.70,1940.00,1940.00,gold
9/18/2020,1950.50,1952.10,1949.00,1952.10,1952.10,gold
9/21/2020,1946.20,1946.20,1883.40,1901.20,1901.20,gold
9/22/2020,1913.10,1913.10,1898.60,1898.60,1898.60,gold
9/23/2020,1875.50,1875.50,1859.90,1859.90,1859.90,gold
9/24/2020,1851.50,1868.30,1851.50,1868.30,1868.30,gold
9/25/2020,1856.30,1857.70,1856.30,1857.70,1857.70,gold
9/28/2020,1872.80,1872.80,1872.80,1872.80,1872.80,gold
9/29/2020,1876.50,1895.40,1872.40,1894.30,1894.30,gold
9/30/2020,1893.00,1899.70,1879.80,1887.50,1887.50,gold
10/1/2020,1884.10,1909.60,1882.50,1908.40,1908.40,gold
10/2/2020,1893.90,1913.00,1893.90,1900.20,1900.20,gold
10/5/2020,1898.90,1915.60,1884.70,1912.50,1912.50,gold
10/6/2020,1906.60,1918.00,1874.40,1901.10,1901.10,gold
10/7/2020,1874.10,1889.80,1873.10,1883.60,1883.60,gold
10/8/2020,1893.00,1893.00,1882.70,1888.60,1888.60,gold
10/9/2020,1909.30,1929.10,1905.10,1919.50,1919.50,gold
10/12/2020,1924.00,1926.50,1921.60,1922.50,1922.50,gold
10/13/2020,1921.90,1922.20,1887.00,1888.50,1888.50,gold
10/14/2020,1889.70,1910.80,1882.50,1901.30,1901.30,gold
10/15/2020,1897.30,1906.30,1889.60,1903.20,1903.20,gold
10/16/2020,1898.50,1900.80,1898.50,1900.80,1900.80,gold
10/19/2020,1907.30,1907.80,1899.50,1906.40,1906.40,gold
10/20/2020,1901.30,1910.40,1896.10,1910.40,1910.40,gold
10/21/2020,1913.60,1927.30,1913.60,1924.60,1924.60,gold
10/22/2020,1924.30,1924.30,1898.20,1901.10,1901.10,gold
10/23/2020,1899.90,1913.30,1896.20,1902.00,1902.00,gold
10/26/2020,1895.50,1907.00,1893.50,1902.70,1902.70,gold
10/27/2020,1904.60,1908.80,1904.40,1908.80,1908.80,gold
10/28/2020,1870.90,1876.20,1870.90,1876.20,1876.20,gold
10/29/2020,1876.10,1879.80,1858.80,1865.60,1865.60,gold
10/30/2020,1862.80,1886.60,1862.80,1877.40,1877.40,gold
11/2/2020,1872.90,1894.70,1872.90,1890.40,1890.40,gold
11/3/2020,1891.50,1908.50,1891.50,1908.50,1908.50,gold
11/4/2020,1893.80,1907.00,1885.30,1894.60,1894.60,gold
11/5/2020,1901.70,1948.00,1901.70,1945.30,1945.30,gold
11/6/2020,1940.80,1958.80,1940.80,1950.30,1950.30,gold
11/9/2020,1955.60,1963.20,1847.10,1853.20,1853.20,gold
11/10/2020,1879.30,1885.30,1871.20,1875.40,1875.40,gold
11/11/2020,1878.80,1878.80,1855.50,1860.70,1860.70,gold
11/12/2020,1869.00,1878.50,1866.60,1872.60,1872.60,gold
11/13/2020,1877.00,1890.10,1876.80,1885.70,1885.70,gold
11/16/2020,1874.60,1887.30,1871.00,1887.30,1887.30,gold
11/17/2020,1888.40,1888.40,1884.50,1884.50,1884.50,gold
11/18/2020,1873.50,1873.50,1873.50,1873.50,1873.50,gold
11/19/2020,1865.80,1865.80,1856.00,1861.10,1861.10,gold
11/20/2020,1871.20,1872.60,1871.20,1872.60,1872.60,gold
11/23/2020,1834.80,1837.80,1829.20,1837.80,1837.80,gold
11/24/2020,1829.30,1829.30,1799.30,1804.80,1804.80,gold
11/25/2020,1801.40,1805.70,1801.40,1805.70,1805.70,gold
11/27/2020,,,,,,gold
11/30/2020,1785.00,1787.20,1762.30,1775.70,1775.70,gold
12/1/2020,1775.00,1815.90,1774.90,1814.10,1814.10,gold
12/2/2020,1811.30,1830.00,1807.80,1825.70,1825.70,gold
12/3/2020,1829.20,1842.00,1825.30,1836.80,1836.80,gold
12/4/2020,1840.70,1847.60,1828.20,1835.90,1835.90,gold
12/7/2020,1836.50,1866.90,1820.80,1861.80,1861.80,gold
12/8/2020,1863.00,1875.80,1861.80,1870.80,1870.80,gold
12/9/2020,1867.10,1867.10,1827.00,1834.60,1834.60,gold
12/10/2020,1833.20,1849.10,1828.00,1833.60,1833.60,gold
12/11/2020,1838.50,1846.00,1829.10,1839.80,1839.80,gold
12/14/2020,1835.50,1835.70,1822.70,1828.70,1828.70,gold
12/15/2020,1833.50,1853.60,1833.20,1852.30,1852.30,gold
12/16/2020,1856.50,1864.70,1850.50,1856.10,1856.10,gold
12/17/2020,1874.20,1896.20,1874.20,1887.20,1887.20,gold
12/18/2020,1882.40,1889.50,1882.30,1885.70,1885.70,gold
12/21/2020,1884.80,1908.00,1869.10,1879.20,1879.20,gold
12/22/2020,1882.20,1882.20,1861.00,1866.60,1866.60,gold
12/23/2020,1867.00,1878.80,1864.50,1874.70,1874.70,gold
12/24/2020,,,,,,gold
12/28/2020,1895.50,1895.80,1873.70,1877.20,1877.20,gold
12/29/2020,1881.30,1881.30,1879.70,1879.70,1879.70,gold
12/30/2020,1879.90,1895.80,1877.30,1891.00,1891.00,gold
12/31/2020,1897.00,1901.30,1892.70,1893.10,1893.10,gold
1/4/2021,1912.20,1945.10,1912.20,1944.70,1944.70,gold
1/5/2021,1941.70,1952.70,1941.30,1952.70,1952.70,gold
1/6/2021,1952.00,1959.90,1901.50,1906.90,1906.90,gold
1/7/2021,1922.60,1926.70,1912.00,1912.30,1912.30,gold
1/8/2021,1908.00,1908.00,1834.10,1834.10,1834.10,gold
1/11/2021,1826.50,1849.60,1826.50,1849.60,1849.60,gold
1/12/2021,1849.00,1859.70,1839.40,1842.90,1842.90,gold
1/13/2021,1858.00,1858.60,1853.60,1853.60,1853.60,gold
1/14/2021,1836.70,1850.70,1836.70,1850.30,1850.30,gold
1/15/2021,1829.40,1829.40,1825.00,1829.30,1829.30,gold
1/19/2021,1802.00,1842.90,1802.00,1839.50,1839.50,gold
1/20/2021,1847.80,1866.60,1844.40,1865.90,1865.90,gold
1/21/2021,1865.30,1868.00,1865.30,1865.30,1865.30,gold
1/22/2021,1854.90,1855.70,1852.70,1855.70,1855.70,gold
1/25/2021,1864.70,1864.70,1851.80,1854.90,1854.90,gold
1/26/2021,1855.80,1855.80,1850.70,1850.70,1850.70,gold
1/27/2021,1844.90,1844.90,1844.90,1844.90,1844.90,gold
1/28/2021,1843.40,1862.90,1831.50,1837.90,1837.90,gold
1/29/2021,1842.00,1876.00,1838.70,1847.30,1847.30,gold
2/1/2021,1866.60,1871.90,1850.00,1860.80,1860.80,gold
2/2/2021,1859.60,1861.30,1827.60,1830.50,1830.50,gold
2/3/2021,1834.80,1842.40,1829.80,1832.20,1832.20,gold
2/4/2021,1832.20,1832.20,1782.80,1788.90,1788.90,gold
2/5/2021,1794.30,1813.50,1790.90,1810.90,1810.90,gold
2/8/2021,1816.30,1836.70,1809.00,1831.90,1831.90,gold
2/9/2021,1841.90,1843.30,1830.70,1835.30,1835.30,gold
2/10/2021,1842.60,1851.10,1837.00,1840.60,1840.60,gold
2/11/2021,1840.50,1845.00,1820.90,1824.90,1824.90,gold
2/12/2021,1825.00,1827.50,1809.20,1821.60,1821.60,gold
2/16/2021,1820.90,1823.40,1787.30,1797.20,1797.20,gold
2/17/2021,1785.80,1789.70,1768.80,1771.10,1771.10,gold
2/18/2021,1776.10,1784.60,1766.00,1773.40,1773.40,gold
2/19/2021,1764.30,1787.60,1764.30,1775.80,1775.80,gold
2/22/2021,1784.00,1807.80,1784.00,1806.70,1806.70,gold
2/23/2021,1809.60,1811.30,1796.40,1804.40,1804.40,gold
2/24/2021,1805.80,1805.80,1796.40,1796.40,1796.40,gold
2/25/2021,1801.50,1802.00,1766.70,1774.40,1774.40,gold
2/26/2021,1768.10,1768.20,1718.80,1728.10,1728.10,gold
3/1/2021,1737.10,1747.00,1720.30,1722.50,1722.50,gold
3/2/2021,1709.40,1733.10,1708.70,1733.10,1733.10,gold
3/3/2021,1730.00,1732.40,1703.50,1715.30,1715.30,gold
3/4/2021,1706.50,1717.40,1700.20,1700.20,1700.20,gold
3/5/2021,1690.60,1701.00,1685.00,1698.00,1698.00,gold
3/8/2021,1704.70,1705.40,1673.70,1677.70,1677.70,gold
3/9/2021,1686.20,1717.50,1685.20,1716.60,1716.60,gold
3/10/2021,1713.60,1722.90,1711.00,1721.50,1721.50,gold
3/11/2021,1725.60,1737.50,1720.20,1722.30,1722.30,gold
3/12/2021,1715.90,1722.50,1699.00,1719.50,1719.50,gold
3/15/2021,1729.50,1731.90,1722.80,1728.90,1728.90,gold
3/16/2021,1732.30,1733.90,1726.00,1730.60,1730.60,gold
3/17/2021,1735.30,1750.10,1725.60,1726.80,1726.80,gold
3/18/2021,1745.80,1750.30,1721.80,1732.20,1732.20,gold
3/19/2021,1742.20,1742.20,1733.60,1741.40,1741.40,gold
3/22/2021,1737.80,1737.80,1737.80,1737.80,1737.80,gold
3/23/2021,1724.70,1724.70,1724.70,1724.70,1724.70,gold
3/24/2021,1727.50,1732.90,1727.50,1732.90,1732.90,gold
3/25/2021,1732.70,1733.20,1724.50,1724.90,1724.90,gold
3/26/2021,1721.30,1732.20,1721.30,1732.20,1732.20,gold
3/29/2021,1712.10,1712.10,1712.10,1712.10,1712.10,gold
3/30/2021,1711.00,1712.60,1676.50,1683.90,1683.90,gold
3/31/2021,1683.70,1713.80,1676.50,1713.80,1713.80,gold
4/1/2016,416.76,418.17,415.83,417.96,417.96,btc
4/2/2016,418.42,422.08,418.42,420.87,420.87,btc
4/3/2016,421.17,421.58,419.70,420.90,420.90,btc
4/4/2016,421.30,422.34,419.60,421.44,421.44,btc
4/5/2016,421.02,424.26,420.61,424.03,424.03,btc
4/6/2016,424.28,424.53,422.73,423.41,423.41,btc
4/7/2016,423.62,423.66,420.52,422.74,422.74,btc
4/8/2016,422.91,425.36,419.64,420.35,420.35,btc
4/9/2016,420.81,420.89,416.52,419.41,419.41,btc
4/10/2016,419.59,422.43,419.26,421.56,421.56,btc
4/11/2016,421.87,422.74,420.53,422.48,422.48,btc
4/12/2016,422.84,427.28,422.84,425.19,425.19,btc
4/13/2016,425.63,426.66,422.92,423.73,423.73,btc
4/14/2016,423.93,425.37,423.01,424.28,424.28,btc
4/15/2016,424.43,429.93,424.43,429.71,429.71,btc
4/16/2016,429.58,432.63,428.98,430.57,430.57,btc
4/17/2016,430.64,431.37,426.08,427.40,427.40,btc
4/18/2016,427.61,429.27,427.09,428.59,428.59,btc
4/19/2016,428.70,436.02,428.10,435.51,435.51,btc
4/20/2016,435.32,443.05,434.41,441.39,441.39,btc
4/21/2016,441.42,450.55,440.95,449.42,449.42,btc
4/22/2016,449.69,449.81,444.15,445.74,445.74,btc
4/23/2016,445.86,450.28,444.33,450.28,450.28,btc
4/24/2016,450.56,460.15,448.93,458.55,458.55,btc
4/25/2016,459.12,466.62,453.59,461.43,461.43,btc
4/26/2016,461.65,467.96,461.62,466.09,466.09,btc
4/27/2016,466.26,467.08,444.13,444.69,444.69,btc
4/28/2016,445.04,449.55,436.65,449.01,449.01,btc
4/29/2016,449.41,455.38,446.02,455.10,455.10,btc
4/30/2016,455.18,455.59,447.70,448.32,448.32,btc
5/1/2016,448.48,452.48,447.93,451.88,451.88,btc
5/2/2016,451.93,452.45,441.78,444.67,444.67,btc
5/3/2016,444.73,451.10,442.62,450.30,450.30,btc
5/4/2016,450.18,450.38,445.63,446.72,446.72,btc
5/5/2016,446.71,448.51,445.88,447.98,447.98,btc
5/6/2016,447.94,461.38,447.07,459.60,459.60,btc
5/7/2016,459.64,460.67,457.32,458.54,458.54,btc
5/8/2016,458.43,459.42,455.98,458.55,458.55,btc
5/9/2016,458.21,462.48,456.53,460.48,460.48,btc
5/10/2016,460.52,461.93,448.95,450.89,450.89,btc
5/11/2016,450.86,454.58,450.86,452.73,452.73,btc
5/12/2016,452.45,454.95,449.25,454.77,454.77,btc
5/13/2016,454.85,457.05,453.45,455.67,455.67,btc
5/14/2016,455.82,456.84,454.79,455.67,455.67,btc
5/15/2016,455.76,458.69,455.46,457.57,457.57,btc
5/16/2016,457.59,458.20,452.95,454.16,454.16,btc
5/17/2016,454.01,455.07,453.61,453.78,453.78,btc
5/18/2016,453.69,456.00,453.30,454.62,454.62,btc
5/19/2016,454.52,454.63,438.71,438.71,438.71,btc
5/20/2016,437.79,444.05,437.39,442.68,442.68,btc
5/21/2016,442.97,443.78,441.71,443.19,443.19,btc
5/22/2016,443.22,443.43,439.04,439.32,439.32,btc
5/23/2016,439.35,444.35,438.82,444.15,444.15,btc
5/24/2016,444.29,447.10,443.93,445.98,445.98,btc
5/25/2016,446.06,450.30,446.06,449.60,449.60,btc
5/26/2016,449.67,453.64,447.90,453.38,453.38,btc
5/27/2016,453.52,478.15,453.52,473.46,473.46,btc
5/28/2016,473.03,533.47,472.70,530.04,530.04,btc
5/29/2016,527.48,553.96,512.18,526.23,526.23,btc
5/30/2016,528.47,544.35,522.96,533.86,533.86,btc
5/31/2016,534.19,546.62,520.66,531.39,531.39,btc
6/1/2016,531.11,543.08,525.64,536.92,536.92,btc
6/2/2016,536.52,540.35,533.08,537.97,537.97,btc
6/3/2016,537.68,574.64,536.92,569.19,569.19,btc
6/4/2016,569.71,590.13,564.24,572.73,572.73,btc
6/5/2016,573.31,582.81,569.18,574.98,574.98,btc
6/6/2016,574.60,586.47,574.60,585.54,585.54,btc
6/7/2016,585.45,590.26,567.51,576.60,576.60,btc
6/8/2016,577.17,582.84,573.13,581.65,581.65,btc
6/9/2016,582.20,582.20,570.95,574.63,574.63,btc
6/10/2016,575.84,579.13,573.33,577.47,577.47,btc
6/11/2016,578.67,607.12,578.67,606.73,606.73,btc
6/12/2016,609.68,684.84,607.04,672.78,672.78,btc
6/13/2016,671.65,716.00,664.49,704.38,704.38,btc
6/14/2016,704.50,704.50,662.80,685.56,685.56,btc
6/15/2016,685.68,696.30,672.56,694.47,694.47,btc
6/16/2016,696.52,773.72,696.52,766.31,766.31,btc
6/17/2016,768.49,775.36,716.56,748.91,748.91,btc
6/18/2016,748.76,777.99,733.93,756.23,756.23,btc
6/19/2016,756.69,766.62,745.63,763.78,763.78,btc
6/20/2016,763.93,764.08,732.73,737.23,737.23,btc
6/21/2016,735.88,735.88,639.07,666.65,666.65,btc
6/22/2016,665.91,678.67,587.48,596.12,596.12,btc
6/23/2016,597.44,629.33,558.14,623.98,623.98,btc
6/24/2016,625.58,681.73,625.27,665.30,665.30,btc
6/25/2016,665.28,691.73,646.56,665.12,665.12,btc
6/26/2016,665.93,665.98,616.93,629.37,629.37,btc
6/27/2016,629.35,655.28,620.52,655.28,655.28,btc
6/28/2016,658.10,659.25,637.77,647.00,647.00,btc
6/29/2016,644.12,644.68,628.28,639.89,639.89,btc
6/30/2016,640.59,675.40,636.61,673.34,673.34,btc
7/1/2016,672.52,686.15,669.59,676.30,676.30,btc
7/2/2016,676.73,703.70,676.40,703.70,703.70,btc
7/3/2016,704.97,704.97,649.01,658.66,658.66,btc
7/4/2016,658.80,683.66,650.51,683.66,683.66,btc
7/5/2016,683.21,683.49,665.07,670.63,670.63,btc
7/6/2016,670.42,681.90,670.42,677.33,677.33,btc
7/7/2016,678.09,682.43,611.83,640.56,640.56,btc
7/8/2016,640.69,666.71,636.47,666.52,666.52,btc
7/9/2016,666.38,666.38,633.40,650.96,650.96,btc
7/10/2016,650.60,652.29,641.26,649.36,649.36,btc
7/11/2016,648.48,659.63,644.98,647.66,647.66,btc
7/12/2016,648.28,675.26,646.78,664.55,664.55,btc
7/13/2016,664.80,668.70,654.47,654.47,654.47,btc
7/14/2016,652.92,662.90,652.92,658.08,658.08,btc
7/15/2016,659.17,667.08,659.04,663.26,663.26,btc
7/16/2016,663.78,666.46,659.33,660.77,660.77,btc
7/17/2016,661.99,682.36,661.99,679.46,679.46,btc
7/18/2016,679.81,681.55,668.63,673.11,673.11,btc
7/19/2016,672.74,673.28,667.63,672.86,672.86,btc
7/20/2016,672.81,672.93,663.36,665.68,665.68,btc
7/21/2016,665.23,666.22,660.41,665.01,665.01,btc
7/22/2016,664.92,666.58,646.72,650.62,650.62,btc
7/23/2016,650.73,656.37,648.52,655.56,655.56,btc
7/24/2016,655.41,663.11,652.79,661.28,661.28,btc
7/25/2016,661.26,661.83,653.40,654.10,654.10,btc
7/26/2016,654.23,656.22,645.88,651.78,651.78,btc
7/27/2016,651.63,657.46,648.45,654.35,654.35,btc
7/28/2016,654.49,657.59,654.49,655.03,655.03,btc
7/29/2016,655.11,657.80,654.79,656.99,656.99,btc
7/30/2016,657.01,658.22,654.21,655.05,655.05,btc
7/31/2016,655.10,655.28,624.36,624.68,624.68,btc
8/1/2016,624.60,626.12,605.88,606.27,606.27,btc
8/2/2016,606.40,612.85,531.33,547.47,547.47,btc
8/3/2016,548.66,573.36,541.55,566.35,566.35,btc
8/4/2016,566.33,579.50,565.78,578.29,578.29,btc
8/5/2016,578.28,578.28,569.98,575.04,575.04,btc
8/6/2016,575.03,588.40,569.47,587.78,587.78,btc
8/7/2016,587.77,597.51,586.82,592.69,592.69,btc
8/8/2016,592.74,592.99,588.05,591.05,591.05,btc
8/9/2016,591.04,591.09,584.79,587.80,587.80,btc
8/10/2016,587.65,599.98,586.37,592.10,592.10,btc
8/11/2016,592.12,597.54,589.12,589.12,589.12,btc
8/12/2016,588.80,589.91,583.81,587.56,587.56,btc
8/13/2016,587.36,589.77,584.98,585.59,585.59,btc
8/14/2016,585.59,585.67,564.78,570.47,570.47,btc
8/15/2016,570.49,573.58,563.24,567.24,567.24,btc
8/16/2016,567.24,581.74,566.72,577.44,577.44,btc
8/17/2016,577.76,580.89,571.43,573.22,573.22,btc
8/18/2016,573.71,577.79,573.43,574.32,574.32,btc
8/19/2016,574.34,578.24,574.18,575.63,575.63,btc
8/20/2016,576.08,582.82,575.46,581.70,581.70,btc
8/21/2016,581.94,584.16,580.22,581.31,581.31,btc
8/22/2016,581.31,588.45,580.59,586.75,586.75,btc
8/23/2016,586.77,589.47,581.63,583.41,583.41,btc
8/24/2016,583.41,583.59,579.85,580.18,580.18,btc
8/25/2016,580.18,580.45,575.17,577.76,577.76,btc
8/26/2016,577.75,580.62,576.86,579.65,579.65,btc
8/27/2016,579.45,579.84,568.63,569.95,569.95,btc
8/28/2016,569.83,574.04,569.74,573.91,573.91,btc
8/29/2016,574.07,576.28,573.47,574.11,574.11,btc
8/30/2016,574.11,578.36,574.11,577.50,577.50,btc
8/31/2016,577.59,577.86,573.64,575.47,575.47,btc
9/1/2016,575.55,576.31,571.81,572.30,572.30,btc
9/2/2016,572.41,575.64,570.81,575.54,575.54,btc
9/3/2016,575.55,599.50,574.06,598.21,598.21,btc
9/4/2016,598.59,611.84,596.85,608.63,608.63,btc
9/5/2016,608.99,609.05,602.24,606.59,606.59,btc
9/6/2016,606.51,610.83,605.09,610.44,610.44,btc
9/7/2016,610.57,614.54,608.51,614.54,614.54,btc
9/8/2016,614.64,628.77,613.84,626.32,626.32,btc
9/9/2016,626.35,626.83,620.26,622.86,622.86,btc
9/10/2016,622.93,625.09,622.40,623.51,623.51,btc
9/11/2016,623.42,628.82,600.51,606.72,606.72,btc
9/12/2016,607.01,608.46,605.41,608.24,608.24,btc
9/13/2016,608.03,611.19,606.92,609.24,609.24,btc
9/14/2016,608.84,611.95,608.41,610.68,610.68,btc
9/15/2016,610.59,611.09,607.16,607.16,607.16,btc
9/16/2016,607.25,609.26,606.73,606.97,606.97,btc
9/17/2016,607.22,607.86,605.19,605.98,605.98,btc
9/18/2016,606.28,610.16,605.86,609.87,609.87,btc
9/19/2016,609.87,610.93,608.27,609.23,609.23,btc
9/20/2016,609.25,609.53,607.94,608.31,608.31,btc
9/21/2016,603.59,603.59,595.88,597.15,597.15,btc
9/22/2016,597.28,598.49,596.21,596.30,596.30,btc
9/23/2016,596.20,603.21,595.79,602.84,602.84,btc
