Date,Open,High,Low,Close,Adj Close,Volume
2018-09-10,95.43,95.56,95.03,95.15,95.15,0.0
2018-09-11,95.15,95.35,94.88,95.06,95.06,0.0
2018-09-12,95.1,95.28,94.73,94.8,94.8,0.0
2018-09-13,94.83,94.97,94.43,94.54,94.54,0.0
2018-09-14,94.55,95.0,94.36,94.98,94.98,0.0
2018-09-17,94.93,94.98,94.44,94.51,94.51,0.0
2018-09-18,94.61,94.73,94.32,94.62,94.62,0.0
2018-09-19,94.54,94.73,94.32,94.55,94.55,0.0
2018-09-20,94.55,94.56,93.83,93.91,93.91,0.0
2018-09-21,93.89,94.33,93.81,94.22,94.22,0.0
2018-09-24,94.23,94.37,93.84,94.26,94.26,0.0
2018-09-25,94.25,94.37,94.01,94.13,94.13,0.0
2018-09-26,94.17,94.4,93.95,94.19,94.19,0.0
2018-09-27,94.26,95.0,94.21,95.0,95.0,0.0
2018-09-28,95.02,95.37,94.92,95.19,95.19,0.0
2018-10-01,95.11,95.37,95.0,95.3,95.3,0.0
2018-10-02,95.3,95.74,95.26,95.51,95.51,0.0
2018-10-03,95.46,96.12,95.26,95.76,95.76,0.0
2018-10-04,96.05,96.12,95.55,95.75,95.75,0.0
2018-10-05,95.76,95.95,95.52,95.62,95.62,0.0
2018-10-08,95.62,96.03,95.59,95.77,95.77,0.0
2018-10-09,95.75,96.16,95.64,95.68,95.68,0.0
2018-10-10,95.59,95.79,95.38,95.51,95.51,0.0
2018-10-11,95.43,95.43,94.99,95.02,95.02,0.0
2018-10-12,95.04,95.37,94.95,95.22,95.22,0.0
2018-10-15,95.35,95.37,94.96,95.07,95.07,0.0
2018-10-16,95.05,95.2,94.79,95.05,95.05,0.0
2018-10-17,95.09,95.66,95.06,95.58,95.58,0.0
2018-10-18,95.66,95.99,95.49,95.9,95.9,0.0
2018-10-19,95.95,96.09,95.54,95.71,95.71,0.0
2018-10-22,95.66,96.09,95.47,96.01,96.01,0.0
2018-10-23,96.03,96.16,95.81,95.96,95.96,0.0
2018-10-24,95.92,96.53,95.91,96.43,96.43,0.0
2018-10-25,96.36,96.73,96.21,96.68,96.68,0.0
2018-10-26,96.59,96.86,96.29,96.36,96.36,0.0
2018-10-29,96.44,96.7,96.35,96.58,96.58,0.0
2018-10-30,96.66,97.02,96.62,97.01,97.01,0.0
2018-10-31,96.99,97.2,96.88,97.13,97.13,0.0
2018-11-01,97.08,97.12,96.2,96.28,96.28,0.0
2018-11-02,96.31,96.59,95.99,96.54,96.54,0.0
2018-11-05,96.44,96.68,96.25,96.35,96.35,0.0
2018-11-06,96.33,96.45,96.15,96.32,96.32,0.0
2018-11-07,95.99,96.46,95.68,96.0,96.0,0.0
2018-11-08,96.19,96.74,96.07,96.64,96.64,0.0
2018-11-09,96.63,97.01,96.62,96.91,96.91,0.0
2018-11-12,97.05,97.69,96.97,97.54,97.54,0.0
2018-11-13,97.6,97.66,97.08,97.3,97.3,0.0
2018-11-14,97.03,97.41,96.75,96.8,96.8,0.0
2018-11-15,97.01,97.39,96.77,96.93,96.93,0.0
2018-11-16,97.05,97.06,96.4,96.47,96.47,0.0
2018-11-19,96.43,96.57,96.12,96.19,96.19,0.0
2018-11-20,96.2,96.89,96.04,96.81,96.81,0.0
2018-11-21,96.82,96.87,96.5,96.71,96.71,0.0
2018-11-26,96.93,97.1,96.66,97.07,97.07,0.0
2018-11-27,97.03,97.5,96.97,97.37,97.37,0.0
